Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
27948,631.844,237.8532117,149.9074151,1.586667421,0.776390795,28296,188.6385401,0.689257177,0.987701442,0.879712711,0.793088051,8.510563000000001,0.2076939,349.08870408,200.597157609,DERMASON
52033,934.384,393.4337671,169.987666,2.314484199,0.901844044,52820,257.3916728,0.629056047,0.985100341,0.748924337,0.654218561,7.561236,0.0854405,237.541068375,199.11134229299998,HOROZ
39208,713.397,251.5902296,198.6111972,1.26674746,0.61384917,39469,223.4304726,0.77639604,0.993387215,0.968103959,0.888072931,6.416809,0.246203,437.713809705,200.809088592,SEKER
43333,783.624,298.9089791,185.3006653,1.613102568,0.784662348,43790,234.8899512,0.787071346,0.989563827,0.886774434,0.78582434,6.897953,0.1622564,342.723540615,200.220708126,SIRA
50075,891.018,362.4188232,176.771413,2.050211723,0.872980839,50735,252.5024162,0.610477166,0.986991229,0.792606933,0.696714409,7.23752,0.1051935,269.40308724,200.034246657,HOROZ
50332,840.539,313.7138286,205.293083,1.528126637,0.756151995,51001,253.1495462,0.786892422,0.98688261,0.895237599,0.806944174,6.232889999999999,0.1630209,361.3931895,200.00570526,SIRA
58386,953.693,400.1437694,186.4777129,2.145799426,0.884770614,58829,272.6524602,0.704804442,0.9924697,0.806680199,0.681386244,6.85342,0.0911298,257.67940377,200.24971463699998,HOROZ
44830,827.094,272.4069663,209.9364441,1.297568735,0.637231936,45467,238.9128058,0.786836332,0.985989839,0.823509972,0.877043671,6.076444,0.22177579999999997,426.909108555,200.617524939,SEKER
84629,1124.297,448.1926562,243.1812137,1.843039803,0.840002919,86214,328.2575048,0.75759122,0.981615515,0.841331151,0.732402685,5.29597,0.0939994,297.709599615,198.714989187,CALI
60946,967.849,366.2428097,212.2274488,1.725708959,0.814992157,61813,278.5657145,0.718380914,0.985973824,0.817598075,0.760603914,6.0093000000000005,0.12406170000000001,321.07766427,200.66920163700001,BARBUNYA
46129,807.467,302.1367324,195.4160349,1.546120473,0.762676513,46628,242.3494728,0.796701209,0.989298276,0.88906669,0.802118534,6.549822000000001,0.167249,357.08374881,199.947736056,SIRA
69852,1094.715,378.0915219,236.3665557,1.599598221,0.780499036,70620,298.2252985,0.76881253,0.989124894,0.732464484,0.788764839,5.412752,0.1292373,345.29323446,200.033187588,BARBUNYA
64439,1012.138,421.3469084,195.775278,2.152196706,0.885498863,65234,286.4372235,0.671407435,0.987813104,0.790458721,0.679813279,6.5386940000000005,0.0861449,256.491082725,199.920489903,HOROZ
78761,1082.774,415.0856329,242.1995472,1.713816718,0.812118192,79766,316.6727329,0.745101935,0.987400647,0.844200195,0.762909404,5.270193,0.11012809999999999,323.027071245,200.49630304500002,BARBUNYA
40527,730.217,254.2947868,203.1343886,1.251854935,0.601577288,40849,227.1576083,0.772531453,0.99211731,0.955103511,0.893284566,6.2747,0.2464519,442.86631093500006,200.784287604,SEKER
37187,706.995,246.0929557,192.8446857,1.276119976,0.621233664,37563,217.5958615,0.742611231,0.98999015,0.934906809,0.88420191,6.617715,0.24951320000000002,433.90622499,200.53512921,SEKER
70188,1041.532,403.257678,224.9807702,1.792409537,0.829902661,71768,298.9416953,0.799589884,0.977984617,0.813069174,0.741316809,5.745393,0.1070323,305.00058966,197.988971358,CALI
81433,1085.641,428.028825,243.48514,1.757925864,0.822439768,82276,321.9995588,0.805565448,0.989753999,0.868236073,0.752284753,5.256208,0.103844,314.092453695,199.96828991400002,CALI
48754,823.52,313.2937855,198.7324424,1.576460198,0.773060302,49218,249.1495952,0.758935243,0.990572555,0.903382795,0.795258657,6.426012,0.1585459,351.00216426000003,200.399151705,SIRA
70686,1048.179,401.9008212,227.5360397,1.766317203,0.824302425,72526,300.0003508,0.717624365,0.974629788,0.808485735,0.746453689,5.68572,0.1088872,309.24217605,197.820134976,CALI
37975,716.986,268.7176338,180.1857166,1.491337043,0.741874069,38299,219.889226,0.730738147,0.991540249,0.928295607,0.818291018,7.076172000000001,0.1957083,371.628104895,200.718512766,SIRA
37789,766.378,313.5680678,154.3409867,2.031657789,0.870477123,38251,219.3500608,0.780587057,0.987921884,0.808517092,0.699529331,8.297865999999999,0.122566,271.584413175,199.82898083400002,HOROZ
62831,1046.743,356.0906095,225.7874732,1.57710525,0.773273119,64195,282.8407924,0.748273152,0.978752239,0.720615676,0.794294443,5.667435,0.1391529,350.15153241,199.99529707800002,BARBUNYA
73094,1052.343,369.0461015,253.2377065,1.457311025,0.727417341,74275,305.0674864,0.775771856,0.98409963,0.829424691,0.826637878,5.0489250000000006,0.1454253,379.24825101,200.16074620799998,BARBUNYA
51547,845.219,312.9640768,210.5812183,1.486191785,0.739769234,51987,256.1868045,0.778443928,0.991536346,0.906723259,0.818582142,6.0714310000000005,0.1681589,371.89258182,200.168367123,SIRA
27645,624.258,222.1036047,159.1765783,1.395328427,0.697405093,28150,187.6131851,0.780491248,0.982060391,0.891452536,0.844710221,8.034133,0.2523189,396.01212369,200.11884996900002,DERMASON
35450,680.993,235.7961595,191.5857195,1.230760623,0.58295327,35744,212.4531522,0.775456633,0.991774843,0.960596075,0.901003446,6.651514,0.2703996,450.553000995,200.827209546,SEKER
41114,803.231,339.5572132,154.6684699,2.19538742,0.890235543,41547,228.796789,0.791445291,0.989578068,0.800790058,0.673809244,8.258919,0.1050149,251.980487835,200.346222174,HOROZ
38210,705.63,236.731011,205.9160211,1.149648336,0.493349441,38529,220.5685449,0.782158356,0.991720522,0.964345878,0.931726452,6.195525,0.2880127,481.80337045500005,200.60323082399998,SEKER
49399,828.257,308.5149092,205.0391494,1.504663427,0.747198925,49909,250.7922652,0.789550235,0.989781402,0.904894173,0.812901606,6.245368,0.1682247,366.749006655,199.853328366,SIRA
181877,1596.933,596.6735481,389.934948,1.53018741,0.756913805,183602,481.220312,0.788400935,0.990604678,0.896219223,0.806505188,3.280643,0.0856185,361.00009299000004,200.057580546,BOMBAY
66371,1046.92,371.4274243,228.2710128,1.627133554,0.788856291,68131,290.6994699,0.715166209,0.974167413,0.760958955,0.782654836,5.596231,0.1295259,339.964469115,200.336372169,BARBUNYA
42875,766.587,290.1321084,188.6349728,1.538061072,0.759789417,43198,233.6453412,0.81033831,0.992522802,0.916834816,0.805306736,6.76693,0.1755564,359.928011145,200.48980853400002,SIRA
24388,589.598,229.5043806,135.5364056,1.693304316,0.806992782,24631,176.2151129,0.759277709,0.990134384,0.881605005,0.767807187,9.410544999999999,0.20174519999999999,327.18797173499996,200.648269698,DERMASON
46856,809.173,302.5953764,197.9203031,1.528874864,0.756429038,47372,244.2517392,0.726900403,0.98910749,0.899274563,0.807189264,6.457986,0.1691135,361.61275194,200.22520731,SIRA
38375,734.514,281.3899994,174.223088,1.615113144,0.785271424,38760,221.044266,0.686739442,0.990067079,0.893836523,0.785544143,7.332638,0.17223539999999998,342.47917855500003,200.32732837499998,DERMASON
34053,671.582,232.4361441,186.7914403,1.24436186,0.595136326,34362,208.2249414,0.743986367,0.991007508,0.948783552,0.895837186,6.825717,0.2711717,445.400967075,200.724747987,SEKER
81131,1065.688,402.6578485,257.9605814,1.560927822,0.767837535,81950,321.4019252,0.791028041,0.990006101,0.89771099,0.798201069,4.963058,0.12427339999999999,353.604345585,199.895717055,CALI
36369,689.67,236.845565,195.647267,1.21057436,0.563590725,36716,215.1893329,0.76844574,0.990549079,0.960856548,0.908563911,6.512292,0.2737383,458.146051455,200.862328668,SEKER
78718,1091.648,432.7091824,234.3992755,1.846034641,0.840570835,79995,316.5862765,0.674793194,0.984036502,0.830077551,0.731637528,5.4969529999999995,0.0971596,297.08787696,198.622228893,CALI
54421,925.405,375.7703136,187.2715154,2.006553494,0.866966179,55139,263.2317786,0.81703399,0.986978364,0.798569462,0.700512438,6.904877,0.10256499999999999,272.34831018,197.914904868,HOROZ
30966,654.058,248.1586784,159.2498566,1.558297657,0.766934053,31276,198.5626746,0.726867283,0.990088247,0.909625129,0.800143988,8.013908,0.2026267,355.327872555,200.531576334,DERMASON
33763,677.873,254.2544922,169.4448179,1.500515007,0.745560586,34030,207.3364096,0.80710939,0.992153982,0.923324205,0.815468029,7.530565999999999,0.20541639999999997,369.06839883000004,200.562751233,DERMASON
57436,897.247,337.8745209,217.0157487,1.55691245,0.766455951,57931,270.4251957,0.778518759,0.991455352,0.896540723,0.800371673,5.882626,0.14890789999999998,355.53012288,200.46735884400002,SIRA
33338,670.674,244.7223855,173.8789605,1.40742954,0.703681911,33679,206.0273281,0.719732297,0.989874996,0.931379051,0.841881824,7.340644,0.227467,393.364577775,200.50489780499998,DERMASON
75731,1094.38,415.7942564,232.7511871,1.786432377,0.828644715,76819,310.5216642,0.772072017,0.985836837,0.794597621,0.746815665,5.490410000000001,0.1053509,309.54216908999996,200.267039028,BARBUNYA
35738,684.449,237.8500276,191.8892822,1.239517001,0.59087126,36051,213.3144038,0.799168139,0.991317855,0.958645244,0.896844141,6.6553819999999995,0.2655954,446.40282477,200.392976583,SEKER
36745,719.173,267.6722509,175.8535111,1.522131968,0.753913879,37163,216.2988374,0.812295517,0.988752254,0.892773657,0.808073443,7.28459,0.1915968,362.40539294999996,199.779091026,DERMASON
40658,761.513,278.1741431,187.4217688,1.484214693,0.738953003,41179,227.5244457,0.678266382,0.98734792,0.881051373,0.817920901,6.841806,0.1888842,371.292003,199.579254615,SIRA
56614,932.14,383.1357439,189.4201677,2.022676616,0.869237697,57255,268.483116,0.796662164,0.988804471,0.818787898,0.70075194,6.7675089999999996,0.1006621,272.53457151,199.641640191,HOROZ
42062,756.391,275.742659,194.4406527,1.418132757,0.709055577,42474,231.4195362,0.763736064,0.990299948,0.923861944,0.839259101,6.555624000000001,0.20062180000000002,390.917490645,200.772887688,SIRA
45754,771.006,262.5414129,222.1515576,1.181812164,0.532931869,46104,241.3623876,0.786286303,0.992408468,0.967215876,0.919330725,5.7381079999999995,0.2528341,469.06878501,200.765027784,SEKER
44697,791.572,302.6031455,188.521111,1.605141959,0.782223543,45147,238.5581437,0.800505051,0.99003256,0.896411443,0.788353153,6.7701,0.1613088,344.932884615,200.516965041,SIRA
43312,781.732,291.8434766,189.326388,1.54148336,0.761022246,43820,234.8330283,0.700478717,0.98840712,0.890640259,0.804654025,6.738167,0.17424420000000002,359.34479605499996,200.610321903,SIRA
36934,697.608,244.0535919,192.9037677,1.265157207,0.612570951,37227,216.8543966,0.77540309,0.992129368,0.953703341,0.888552367,6.60783,0.25408010000000003,438.18654594,200.773600434,SEKER
53527,946.749,392.3779286,174.0838971,2.253958782,0.896193283,54321,261.0607077,0.613166697,0.985383185,0.750434959,0.665329746,7.3304670000000005,0.0886052,245.67833740499998,200.54687946899998,HOROZ
32247,661.466,249.4888135,165.0153761,1.511912522,0.750021077,32569,202.6281214,0.765598291,0.990113298,0.926155968,0.812173174,7.736807,0.207652,366.09202152,200.456435097,DERMASON
35051,701.426,268.4949478,167.1900417,1.605926676,0.7824659,35437,211.254158,0.820751183,0.98910743,0.895254591,0.786808689,7.660122,0.181089,343.58269227000005,199.829713077,DERMASON
40646,762.13,279.6726691,185.6001213,1.506856068,0.748057969,41100,227.4908669,0.715497817,0.988953771,0.879365782,0.8134183,6.880694,0.1858094,367.21537815,200.399071908,SIRA
36503,713.806,266.3914955,174.7192151,1.524683449,0.754870516,36922,215.5853963,0.803889183,0.988651752,0.900280895,0.809280326,7.297797,0.1930934,363.48872852999995,200.712171015,SIRA
67959,1012.437,340.589037,255.2594724,1.334285595,0.662044266,69034,294.1565675,0.807420873,0.984427963,0.833145451,0.8636701,5.011684,0.1720105,413.988952755,200.050952571,BARBUNYA
30879,654.628,243.4126252,161.6760602,1.505557625,0.747549831,31244,198.2835442,0.736108131,0.988317757,0.905490581,0.814598438,7.882788,0.2141085,368.281691325,200.80780359899998,DERMASON
41564,761.144,277.2666254,191.3140557,1.449274724,0.723809078,42027,230.0454921,0.820174833,0.988983273,0.901557735,0.829690525,6.670836,0.1949955,382.05443424,200.529853764,DERMASON
52772,868.829,328.3829906,205.713945,1.596308848,0.779465473,53373,259.2130345,0.781344389,0.988739625,0.878506139,0.78936194,6.222675000000001,0.14902579999999999,345.81621096,199.92418910700002,SIRA
35255,717.672,268.1334659,169.1690742,1.585002857,0.775853025,35860,211.8680253,0.684656167,0.983128834,0.860158683,0.790158828,7.605544,0.1828806,346.51479056999995,198.909213678,HOROZ
44966,811.333,316.0820164,181.7623292,1.738985288,0.818119677,45511,239.2749242,0.663332743,0.988024873,0.858412116,0.757002651,7.029356,0.14239179999999999,318.044422215,200.302682559,SIRA
51008,896.113,370.0013414,178.2814518,2.075377655,0.876259208,52037,254.8438791,0.789389789,0.980225609,0.798219998,0.688764744,7.25379,0.1006998,263.29026396,197.895086268,HOROZ
65635,978.997,371.9755563,225.3596423,1.65058638,0.795582474,66337,289.0831671,0.797635106,0.98941767,0.860562925,0.777156354,5.667335,0.1275241,335.204459445,200.378498955,CALI
52533,873.235,333.785661,201.1396296,1.659472386,0.798042499,53222,258.6253913,0.681742087,0.987054226,0.865724679,0.77482475,6.353828,0.1412632,333.196133115,200.250245277,SIRA
41066,779.348,298.579887,175.5292485,1.701026408,0.808947893,41557,228.6631915,0.723476974,0.988184903,0.849629174,0.765835883,7.270732000000001,0.1542768,325.510053,200.529622413,SIRA
33533,674.393,253.3215928,168.9602988,1.499296549,0.745076105,33868,206.6289952,0.793680473,0.990108657,0.926522916,0.815678572,7.554397,0.20627940000000003,369.25900081500004,200.50338367199998,DERMASON
38019,716.827,246.136569,196.9849906,1.249519409,0.599589518,38422,220.0165772,0.760273562,0.989511218,0.929783518,0.893880085,6.474041,0.25496009999999997,443.45699133000005,200.67699400499998,SEKER
37583,717.057,259.2028285,185.1352856,1.400072534,0.699891979,38057,218.7513698,0.799638298,0.987544998,0.918531276,0.843938977,6.896809999999999,0.2158103,395.28931278,200.432749056,DERMASON
65383,955.639,354.5772588,235.0870694,1.508280569,0.748613534,65965,288.5276783,0.716659542,0.991177139,0.899677744,0.813723021,5.423080000000001,0.14666690000000002,367.49056102500003,200.738835072,CALI
80305,1088.048,423.3309873,244.2396701,1.73326056,0.816781374,81916,319.7616325,0.770740556,0.980333512,0.852425318,0.755346625,5.27154,0.1058528,316.65443082,198.770760054,CALI
58351,953.003,389.028669,192.1662019,2.024438559,0.869482291,58957,272.570726,0.778698588,0.989721322,0.807364467,0.700644317,6.667044,0.0991068,272.450864745,199.754175066,HOROZ
158140,1564.995,536.7652652,378.4083166,1.418481681,0.709228037,160990,448.7205161,0.829286711,0.982297037,0.811382599,0.835971597,3.394241,0.1022559,387.860923605,199.252066212,BOMBAY
60294,973.818,348.1459097,221.5746204,1.571235501,0.771324702,61644,277.0716606,0.751083761,0.978100058,0.798966123,0.795849249,5.774139,0.1428862,351.52369498499996,200.031762498,BARBUNYA
34571,688.483,260.9495938,168.9442537,1.544589935,0.762132544,34882,209.8026794,0.791569355,0.991084227,0.916506108,0.803996957,7.548222,0.1945549,358.75816438500004,200.68645809,DERMASON
38883,732.331,267.1679014,185.7064006,1.438657475,0.718920327,39288,222.5025241,0.800457016,0.989691509,0.91107639,0.832819073,6.871072,0.2038952,384.941122995,200.564834598,SIRA
26210,607.859,223.429994,149.8702113,1.49082324,0.741665128,26556,182.6789765,0.727247503,0.986970929,0.891397029,0.817611697,8.524609,0.2349863,371.011332285,200.316352569,DERMASON
42836,755.253,272.4929436,200.8134071,1.35694597,0.67594833,43192,233.5390527,0.722970464,0.991757733,0.943699784,0.85704624,6.361307,0.21171089999999998,407.663182635,200.339746959,SEKER
41574,754.002,273.506578,193.8869062,1.410650071,0.705316011,41973,230.0731641,0.743375174,0.990493889,0.918938993,0.841197918,6.5787889999999996,0.2031976,392.72573559000006,200.63732605200002,DERMASON
59664,982.497,410.2849482,185.6243139,2.210297453,0.891801038,60327,275.6203262,0.623898108,0.989009896,0.776711551,0.671777815,6.8765909999999995,0.0863884,250.46341531500002,200.492483643,HOROZ
54522,897.406,340.0239169,204.4497627,1.6631172,0.799037995,55225,263.4759315,0.690492775,0.987270258,0.850753422,0.774874703,6.236453,0.13868940000000002,333.239096775,200.715946599,BARBUNYA
25955,609.72,230.2726527,144.0560142,1.598493849,0.780152892,26258,181.7881525,0.696965628,0.98846066,0.877344212,0.789447424,8.871996,0.2125661,345.891115425,200.241205302,DERMASON
34594,692.429,255.7115756,172.7059218,1.480618458,0.737457589,34963,209.8724584,0.770536351,0.989445986,0.90669276,0.820738983,7.391789999999999,0.20689480000000002,373.85492529,200.469976668,DERMASON
44942,796.344,306.4191835,187.7526283,1.63203672,0.7902913,45436,239.2110608,0.777328075,0.989127564,0.890555182,0.780666073,6.818103,0.1562085,338.23893248999997,199.920162072,SIRA
37963,713.866,259.900491,186.3486836,1.394699904,0.697073042,38363,219.854481,0.789054706,0.989573287,0.936131789,0.845917913,6.846153,0.21624159999999998,397.14529938,200.601082335,DERMASON
33602,683.361,255.9780954,167.6210262,1.52712402,0.755779961,34000,206.8414736,0.719744677,0.988294118,0.904221048,0.808043646,7.617942,0.2003349,362.37866637,200.419514211,DERMASON
73569,1080.363,374.9920482,250.6295428,1.496200504,0.743838301,74768,306.057119,0.695096372,0.983963728,0.792073188,0.816169624,5.097148,0.1395175,369.70373452499996,200.330330913,BARBUNYA
78161,1149.645,418.699731,242.0044926,1.730132059,0.816043449,80292,315.4642231,0.683799342,0.973459373,0.74314312,0.753437845,5.356888,0.10648339999999999,315.056065785,197.41046562,BARBUNYA
35972,685.989,233.4929687,196.2922116,1.189517235,0.541536583,36336,214.0116186,0.761570055,0.989982387,0.96059461,0.916565581,6.490964,0.28258110000000003,466.25131807500003,200.860197666,SEKER
54133,919.075,359.9526927,192.9524331,1.865499631,0.8441866,54855,262.5343335,0.66732002,0.986838028,0.80532291,0.729357882,6.649413,0.1160716,295.2394206,199.467702831,HOROZ
72268,1077.446,395.0114428,233.360339,1.692710272,0.806841072,73750,303.3388788,0.686997357,0.979905085,0.782284767,0.767924283,5.465925,0.1172511,327.28777572,200.63906188800001,BARBUNYA
